frame,sign,kx,ky,sbxframe
31410,1,-2,11,8227
31425,-1,-7,6,8231
31440,-1,-7,7,8235
31455,1,5,1,8239
31470,1,-2,9,8242
31485,-1,12,-8,8246
31500,-1,2,4,8250
31515,1,2,-1,8254
31530,1,-12,5,8258
31545,-1,12,-10,8262
31560,1,5,10,8266
31575,1,-2,-6,8269
31590,-1,-6,-10,8273
31605,-1,3,-12,8277
31620,1,6,-5,8281
31635,-1,1,-12,8285
31650,-1,5,-10,8289
31665,-1,-2,9,8293
31680,-1,10,-4,8297
31695,-1,4,0,8300
31710,1,0,-6,8304
31725,1,-11,0,8308
31740,1,-11,-9,8312
31755,1,1,-9,8316
31770,-1,11,-8,8320
31785,1,-11,-10,8324
31800,1,-9,-8,8327
31815,1,-7,2,8331
31830,1,11,-9,8335
31845,1,-10,8,8339
31860,-1,2,-11,8343
31875,-1,9,-5,8347
31890,1,-6,9,8351
31905,1,4,8,8355
31920,1,2,5,8358
31935,-1,-12,11,8362
31950,-1,-1,6,8366
31965,1,11,8,8370
31980,1,1,-2,8374
31995,-1,-4,1,8378
32010,-1,1,1,8382
32025,-1,11,-9,8385
32040,-1,-2,6,8389
32055,-1,12,3,8393
32070,-1,-9,-1,8397
32085,-1,-9,7,8401
32100,-1,12,3,8405
32115,1,0,-4,8409
32130,-1,11,5,8413
32145,-1,-4,-2,8416
32160,1,0,4,8420
32175,1,-3,-3,8424
32190,-1,-10,7,8428
32205,1,3,-10,8432
32220,1,-7,-10,8436
32235,1,7,4,8440
32250,1,-11,-6,8444
32265,1,7,10,8447
32280,1,4,9,8451
32295,1,5,9,8455
32310,1,9,0,8459
32325,-1,3,0,8463
32340,1,2,10,8467
32355,1,8,-8,8471
32370,-1,-4,10,8474
32385,1,-1,9,8478
32400,-1,5,-2,8482
32415,1,8,-3,8486
32430,-1,-10,9,8490
32445,1,-2,12,8494
32460,-1,-9,9,8498
32475,1,10,12,8502
32490,1,-8,7,8505
32505,-1,1,-5,8509
32520,-1,-12,12,8513
32535,-1,11,11,8517
32550,1,6,11,8521
32565,1,10,-12,8525
32580,-1,1,-5,8529
32595,-1,1,-9,8532
32610,1,0,-9,8536
32625,-1,6,-5,8540
32640,-1,11,-9,8544
32655,1,-10,-3,8548
32670,-1,-4,0,8552
32685,1,-4,-12,8556
32700,-1,6,2,8560
32715,-1,8,-10,8563
32730,-1,10,-4,8567
32745,1,-12,12,8571
32760,-1,5,9,8575
32775,1,3,12,8579
32790,-1,-6,-12,8583
32805,1,-1,-8,8587
32820,-1,11,7,8590
32835,-1,-10,2,8594
32850,1,-9,-6,8598
32865,1,1,-10,8602
32880,-1,-9,-1,8606
32895,1,9,0,8610
32910,-1,6,-11,8614
32925,-1,-1,-9,8618
32940,-1,8,-2,8621
32955,1,-6,-1,8625
32970,1,5,-2,8629
32985,1,-2,12,8633
33000,-1,-4,9,8637
33015,1,-2,2,8641
33030,1,2,-2,8645
33045,-1,-6,0,8648
33060,-1,-10,-9,8652
33075,1,0,-3,8656
33090,-1,8,4,8660
33105,1,8,9,8664
33120,1,-5,-4,8668
33135,-1,6,11,8672
33150,1,-9,-1,8676
33165,1,4,5,8679
33180,1,2,11,8683
33195,1,8,10,8687
33210,1,-6,0,8691
33225,1,4,2,8695
33240,-1,10,-8,8699
33255,-1,-3,9,8703
33270,1,3,-10,8707
33285,-1,-4,0,8710
33300,-1,9,-9,8714
33315,-1,1,-8,8718
33330,1,-1,6,8722
33345,-1,-1,10,8726
33360,1,3,7,8730
33375,-1,-11,7,8734
33390,-1,-2,12,8737
33405,-1,4,11,8741
33420,-1,11,8,8745
33435,-1,10,-3,8749
33450,1,-7,-11,8753
33465,-1,-1,0,8757
33480,1,11,-8,8761
33495,1,1,-10,8765
33510,1,4,-12,8768
33525,-1,-7,7,8772
33540,1,5,6,8776
33555,-1,-11,2,8780
33570,-1,7,-4,8784
33585,1,11,12,8788
33600,-1,10,12,8792
33615,1,0,2,8795
33630,1,-12,12,8799
33645,-1,-10,8,8803
33660,-1,-6,-12,8807
33675,-1,-6,-1,8811
33690,1,6,4,8815
33705,1,-10,0,8819
33720,1,-10,3,8823
33735,-1,7,-12,8826
33750,1,3,-4,8830
33765,1,3,-7,8834
33780,1,6,-12,8838
33795,1,-12,-4,8842
33810,1,-7,6,8846
33825,1,-1,-4,8850
33840,1,-2,-10,8853
33855,1,-12,7,8857
33870,-1,4,-3,8861
33885,1,-2,5,8865
33900,-1,-2,3,8869
33915,1,2,-6,8873
33930,-1,5,-11,8877
33945,1,-11,-11,8881
33960,1,5,-1,8884
33975,1,-5,2,8888
33990,-1,-1,2,8892
34005,1,-4,-3,8896
34020,-1,9,-4,8900
34035,-1,-4,-6,8904
34050,1,-11,7,8908
34065,1,-7,-2,8911
34080,1,-4,-3,8915
34095,-1,-4,0,8919
34110,-1,12,-9,8923
34125,-1,8,-10,8927
34140,1,4,-3,8931
34155,1,0,7,8935
34170,-1,-6,-8,8939
34185,-1,2,4,8942
34200,-1,-4,8,8946
34215,-1,3,0,8950
34230,-1,8,8,8954
34245,1,5,-9,8958
34260,-1,-10,11,8962
34275,-1,11,7,8966
34290,-1,1,-12,8969
34305,1,-4,0,8973
34320,1,5,5,8977
34335,-1,3,-7,8981
34350,1,12,2,8985
34365,-1,-10,-5,8989
34380,-1,2,11,8993
34395,-1,2,-9,8997
34410,-1,-2,6,9000
34425,1,-11,-12,9004
34440,-1,-2,6,9008
34455,-1,0,4,9012
34470,1,-6,-9,9016
34485,1,-9,-2,9020
34500,1,-9,11,9024
34515,1,8,9,9028
34530,-1,4,-8,9031
34545,-1,11,-4,9035
34560,1,-9,4,9039
34575,1,-8,4,9043
34590,-1,-7,-7,9047
34605,1,4,-4,9051
34620,1,-4,-2,9055
34635,-1,-8,9,9058
34650,1,-12,-2,9062
34665,-1,-9,11,9066
34680,1,-5,1,9070
34695,-1,0,-12,9074
34710,1,4,7,9078
34725,1,-12,1,9082
34740,1,-6,-5,9086
34755,1,-11,5,9089
34770,1,-11,-5,9093
34785,-1,-4,8,9097
34800,-1,3,-6,9101
34815,-1,0,1,9105
34830,1,5,-10,9109
34845,-1,-11,-11,9113
34860,-1,7,-7,9116
34875,1,9,-6,9120
34890,-1,11,4,9124
34905,-1,7,-11,9128
34920,1,-1,-8,9132
34935,-1,-6,-9,9136
34950,1,3,-6,9140
34965,-1,-4,3,9144
34980,1,-12,1,9147
34995,-1,-9,-10,9151
35010,1,-9,6,9155
35025,1,1,9,9159
35040,1,2,-11,9163
35055,1,3,-6,9167
35070,-1,-5,-12,9171
35085,-1,6,2,9174
35100,1,3,6,9178
35115,-1,6,8,9182
35130,1,5,6,9186
35145,-1,9,6,9190
35160,1,5,0,9194
35175,1,-10,4,9198
35190,1,-8,-6,9202
35205,-1,-8,-11,9205
35220,-1,-3,-12,9209
35235,-1,0,11,9213
35250,-1,8,-4,9217
35265,-1,11,12,9221
35280,-1,6,-9,9225
35295,1,11,3,9229
35310,-1,2,-9,9232
35325,-1,6,-5,9236
35340,-1,10,-1,9240
35355,-1,-12,-10,9244
35370,1,8,7,9248
35385,1,-2,8,9252
35400,1,0,12,9256
35415,-1,-4,-7,9260
35430,1,-9,0,9263
35445,-1,-9,0,9267
35460,-1,4,-4,9271
35475,-1,-6,-2,9275
35490,1,-2,7,9279
35505,1,-5,2,9283
35520,1,-2,-9,9287
35535,1,11,-10,9291
35550,1,-4,11,9294
35565,-1,-12,0,9298
35580,-1,-9,-8,9302
35595,-1,4,8,9306
35610,1,12,1,9310
35625,-1,-11,-2,9314
35640,-1,5,-2,9318
35655,-1,10,11,9321
35670,1,-7,4,9325
35685,-1,11,9,9329
35700,1,-8,2,9333
35715,-1,-1,11,9337
35730,1,10,4,9341
35745,1,4,8,9345
35760,1,4,7,9349
35775,-1,-11,-9,9352
35790,-1,-9,1,9356
35805,-1,0,-4,9360
35820,1,7,-2,9364
35835,-1,6,-6,9368
35850,-1,5,-11,9372
35865,1,11,1,9376
35880,1,4,2,9379
35895,-1,6,5,9383
35910,-1,11,10,9387
35925,-1,6,-7,9391
35940,-1,3,-10,9395
35955,-1,-2,11,9399
35970,-1,12,5,9403
35985,1,-11,-2,9407
