frame,sign,kx,ky,sbxframe
31395,1,-5,0,8221
31410,-1,-11,-12,8225
31425,-1,10,11,8229
31440,1,4,9,8233
31455,1,-7,5,8237
31470,-1,-2,-1,8241
31485,-1,10,-8,8244
31500,-1,11,8,8248
31515,-1,-9,0,8252
31530,-1,-3,1,8256
31545,-1,12,-9,8260
31560,1,12,-2,8264
31575,-1,-12,-9,8268
31590,-1,-10,2,8272
31605,1,2,5,8275
31620,-1,3,6,8279
31635,1,-9,-5,8283
31650,1,3,-8,8287
31665,1,-4,1,8291
31680,1,4,5,8295
31695,1,-10,1,8299
31710,-1,-10,9,8303
31725,1,6,12,8306
31740,-1,1,1,8310
31755,1,-4,-2,8314
31770,1,10,12,8318
31785,1,-2,3,8322
31800,-1,1,-5,8326
31815,1,4,-11,8330
31830,-1,-8,-2,8333
31845,1,-12,2,8337
31860,1,-6,0,8341
31875,-1,3,-12,8345
31890,-1,-1,-4,8349
31905,-1,-7,7,8353
31920,-1,0,5,8357
31935,1,-9,5,8361
31950,-1,9,7,8364
31965,-1,-2,7,8368
31980,-1,11,10,8372
31995,-1,-1,1,8376
32010,-1,-2,10,8380
32025,-1,-3,3,8384
32040,-1,10,-10,8388
32055,1,-2,9,8391
32070,1,11,-7,8395
32085,1,-9,2,8399
32100,-1,9,-9,8403
32115,1,0,-4,8407
32130,1,5,4,8411
32145,-1,9,12,8415
32160,-1,-12,1,8419
32175,-1,12,0,8422
32190,1,-2,-2,8426
32205,1,-12,3,8430
32220,-1,-5,6,8434
32235,1,0,-9,8438
32250,-1,8,12,8442
32265,1,-2,4,8446
32280,-1,-6,9,8449
32295,-1,-5,12,8453
32310,1,-11,0,8457
32325,-1,9,-7,8461
32340,1,8,-9,8465
32355,1,1,7,8469
32370,-1,-8,9,8473
32385,-1,0,8,8477
32400,-1,10,10,8480
32415,1,-2,-8,8484
32430,-1,1,-9,8488
32445,1,-1,-2,8492
32460,1,-10,5,8496
32475,1,-10,1,8500
32490,-1,7,1,8504
32505,-1,-8,0,8508
32520,1,12,-7,8511
32535,-1,7,-11,8515
32550,-1,9,4,8519
32565,-1,6,4,8523
32580,-1,8,-11,8527
32595,-1,0,9,8531
32610,1,5,8,8535
32625,1,-2,6,8538
32640,1,-3,-2,8542
32655,1,10,11,8546
32670,-1,-9,-7,8550
32685,-1,-11,11,8554
32700,1,-4,-10,8558
32715,-1,9,-3,8562
32730,1,12,8,8566
32745,-1,3,10,8569
32760,-1,-2,-2,8573
32775,1,12,2,8577
32790,-1,-8,4,8581
32805,1,-11,-11,8585
32820,1,-7,7,8589
32835,-1,-5,5,8593
32850,-1,10,-4,8596
32865,1,9,12,8600
32880,-1,9,8,8604
32895,-1,-10,8,8608
32910,-1,9,6,8612
32925,1,-4,-11,8616
32940,1,-12,-7,8620
32955,1,11,4,8624
32970,-1,-9,7,8627
32985,1,12,4,8631
33000,1,-11,12,8635
33015,1,11,-3,8639
33030,1,3,5,8643
33045,1,-1,10,8647
33060,1,4,11,8651
33075,1,0,-1,8655
33090,1,0,-3,8658
33105,-1,7,5,8662
33120,-1,12,-4,8666
33135,-1,-8,3,8670
33150,-1,-6,2,8674
33165,-1,1,-6,8678
33180,1,-1,-10,8682
33195,1,5,-7,8685
33210,1,-6,9,8689
33225,-1,9,-2,8693
33240,1,-4,-4,8697
33255,1,-7,0,8701
33270,1,-1,-11,8705
33285,1,-7,12,8709
33300,1,7,2,8713
33315,1,0,0,8716
33330,-1,11,6,8720
33345,1,12,-3,8724
33360,-1,7,1,8728
33375,-1,1,5,8732
33390,-1,-3,10,8736
33405,1,-7,-2,8740
33420,1,-12,-2,8743
33435,-1,-5,-3,8747
33450,-1,-11,12,8751
33465,1,2,4,8755
33480,1,1,-12,8759
33495,1,1,-4,8763
33510,1,12,8,8767
33525,1,-12,12,8771
33540,-1,6,-7,8774
33555,1,10,5,8778
33570,-1,12,1,8782
33585,-1,-7,5,8786
33600,-1,0,-11,8790
33615,-1,-8,2,8794
33630,1,-10,-4,8798
33645,-1,-8,-12,8801
33660,-1,8,0,8805
33675,-1,6,9,8809
33690,-1,4,-1,8813
33705,1,9,-6,8817
33720,-1,-8,-4,8821
33735,-1,-4,-5,8825
33750,-1,-6,8,8829
33765,-1,-6,-6,8832
33780,1,-12,6,8836
33795,-1,7,-3,8840
33810,-1,-3,3,8844
33825,-1,-12,4,8848
33840,-1,7,-6,8852
33855,1,3,3,8856
33870,1,11,2,8860
33885,1,2,3,8863
33900,-1,9,-4,8867
33915,1,-7,12,8871
33930,1,6,4,8875
33945,1,-1,-8,8879
33960,1,-4,-2,8883
33975,1,12,9,8887
33990,1,6,6,8890
34005,-1,5,-9,8894
34020,1,12,-10,8898
34035,1,-2,-3,8902
34050,-1,-2,12,8906
34065,1,-12,-3,8910
34080,1,-3,0,8914
34095,-1,-2,9,8918
34110,-1,-11,5,8921
34125,-1,9,2,8925
34140,-1,2,12,8929
34155,1,-9,12,8933
34170,-1,6,-2,8937
34185,1,-9,-4,8941
34200,1,-11,9,8945
34215,-1,1,-6,8948
34230,-1,-1,-8,8952
34245,1,6,2,8956
34260,-1,-4,-5,8960
34275,-1,12,-5,8964
34290,1,12,-8,8968
34305,1,11,-9,8972
34320,-1,7,2,8976
34335,1,6,-4,8979
34350,-1,2,-1,8983
34365,-1,-10,3,8987
34380,-1,8,-10,8991
34395,1,-7,-10,8995
34410,-1,-8,11,8999
34425,1,3,9,9003
34440,1,0,-7,9006
34455,-1,-8,10,9010
34470,1,1,3,9014
34485,1,-2,-7,9018
34500,1,2,-1,9022
34515,-1,-4,3,9026
34530,-1,0,5,9030
34545,-1,11,-9,9034
34560,-1,-2,7,9037
34575,-1,4,-7,9041
34590,1,6,9,9045
34605,-1,-3,-8,9049
34620,-1,-5,-5,9053
34635,-1,-12,-9,9057
34650,-1,2,-3,9061
34665,1,8,6,9065
34680,1,-11,12,9068
34695,-1,-8,-10,9072
34710,-1,-9,1,9076
34725,1,0,9,9080
34740,-1,7,8,9084
34755,1,5,-12,9088
34770,1,4,-6,9092
34785,-1,2,5,9095
34800,-1,-10,-6,9099
34815,-1,6,-3,9103
34830,1,9,11,9107
34845,1,9,4,9111
34860,1,1,-2,9115
34875,1,-3,-6,9119
34890,1,-12,-12,9123
34905,-1,7,-6,9126
34920,-1,-8,-3,9130
34935,1,6,-2,9134
34950,-1,-3,-6,9138
34965,1,12,-8,9142
34980,1,8,-12,9146
34995,1,11,10,9150
35010,-1,-1,9,9153
35025,1,8,-5,9157
35040,1,4,8,9161
35055,1,10,5,9165
35070,-1,9,1,9169
35085,-1,5,-12,9173
35100,1,11,-12,9177
35115,-1,1,-4,9181
35130,-1,-5,10,9184
35145,1,11,-2,9188
35160,1,-8,-4,9192
35175,1,12,5,9196
35190,1,7,-8,9200
35205,1,-1,4,9204
35220,1,2,12,9208
35235,1,-7,1,9212
35250,1,11,-2,9215
35265,1,0,7,9219
35280,1,-9,-4,9223
35295,-1,-8,4,9227
35310,1,4,-2,9231
35325,-1,-11,10,9235
35340,1,9,-12,9239
35355,-1,1,-5,9242
35370,1,9,5,9246
35385,1,-12,-12,9250
35400,-1,-1,9,9254
35415,1,-8,-3,9258
35430,1,11,2,9262
35445,-1,4,-8,9266
35460,1,-5,-7,9270
35475,1,-12,1,9273
35490,-1,-2,-2,9277
35505,1,9,-11,9281
35520,1,-8,-1,9285
35535,-1,3,0,9289
35550,-1,-8,-2,9293
35565,1,-9,6,9297
35580,1,-1,3,9300
35595,1,0,-11,9304
35610,1,-3,1,9308
35625,1,-5,0,9312
35640,1,10,10,9316
35655,1,10,1,9320
35670,1,7,10,9324
35685,-1,-7,-4,9328
35700,-1,-12,4,9331
35715,-1,9,-8,9335
35730,-1,11,0,9339
35745,1,-5,5,9343
35760,-1,1,-5,9347
35775,1,-11,12,9351
35790,1,-9,-4,9355
35805,-1,11,5,9358
35820,1,-3,0,9362
35835,-1,8,7,9366
35850,1,2,4,9370
35865,1,-4,-6,9374
35880,1,4,9,9378
35895,1,-2,-11,9382
35910,1,11,8,9386
35925,1,-7,5,9389
35940,1,-5,3,9393
35955,1,3,2,9397
35970,1,-5,9,9401
35985,-1,3,-12,9405
