frame,sign,kx,ky,sbxframe
31485,1,-10,-4,8247
31500,-1,2,7,8250
31515,-1,3,9,8254
31530,1,-9,-4,8258
31545,-1,-7,12,8262
31560,-1,1,5,8266
31575,-1,-9,10,8270
31590,1,-7,-10,8274
31605,-1,2,-9,8278
31620,1,8,-7,8281
31635,1,-9,5,8285
31650,-1,0,-4,8289
31665,-1,11,10,8293
31680,-1,-7,-4,8297
31695,-1,-1,-4,8301
31710,-1,-6,-7,8305
31725,-1,-5,12,8309
31740,1,7,8,8312
31755,1,8,-9,8316
31770,1,-8,-3,8320
31785,1,5,-7,8324
31800,-1,-2,2,8328
31815,-1,9,-11,8332
31830,-1,10,12,8336
31845,1,5,-9,8339
31860,-1,5,12,8343
31875,-1,-11,0,8347
31890,1,1,3,8351
31905,-1,7,-5,8355
31920,-1,-8,9,8359
31935,1,-9,-11,8363
31950,1,11,-12,8367
31965,-1,9,-1,8370
31980,-1,0,4,8374
31995,-1,5,-12,8378
32010,-1,-7,0,8382
32025,-1,-7,-3,8386
32040,-1,-12,-1,8390
32055,1,10,4,8394
32070,1,1,-9,8397
32085,1,8,-9,8401
32100,-1,2,6,8405
32115,1,10,8,8409
32130,-1,-9,5,8413
32145,1,12,-9,8417
32160,1,-7,2,8421
32175,1,-10,-1,8425
32190,-1,-12,1,8428
32205,1,5,-9,8432
32220,1,-1,-11,8436
32235,1,-5,-3,8440
32250,-1,3,9,8444
32265,-1,-1,3,8448
32280,-1,10,-12,8452
32295,1,8,-2,8455
32310,-1,10,12,8459
32325,1,8,8,8463
32340,1,8,11,8467
32355,-1,4,3,8471
32370,1,3,-8,8475
32385,-1,10,-2,8479
32400,-1,-6,3,8483
32415,1,8,0,8486
32430,1,-6,-11,8490
32445,1,-6,-3,8494
32460,1,3,-1,8498
32475,1,7,-5,8502
32490,1,1,3,8506
32505,-1,2,-10,8510
32520,-1,1,11,8513
32535,-1,-9,12,8517
32550,-1,-6,5,8521
32565,1,-8,-1,8525
32580,1,2,-10,8529
32595,1,10,-11,8533
32610,-1,4,11,8537
32625,1,12,2,8541
32640,1,8,-11,8544
32655,-1,-12,3,8548
32670,1,0,4,8552
32685,-1,3,8,8556
32700,1,-3,-7,8560
32715,-1,-8,-6,8564
32730,-1,3,-4,8568
32745,1,5,10,8571
32760,1,6,-2,8575
32775,-1,11,-2,8579
32790,-1,11,-3,8583
32805,1,-8,1,8587
32820,-1,10,-12,8591
32835,-1,11,7,8595
32850,1,11,-4,8599
32865,-1,8,8,8602
32880,-1,2,-10,8606
32895,1,8,7,8610
32910,-1,10,-3,8614
32925,-1,-9,-10,8618
32940,1,-3,10,8622
32955,1,-4,8,8626
32970,-1,6,-8,8630
32985,1,4,3,8633
33000,1,-3,-2,8637
33015,-1,-8,-10,8641
33030,1,-5,-5,8645
33045,1,0,12,8649
33060,1,12,1,8653
33075,1,10,-12,8657
33090,1,9,7,8660
33105,1,-7,-9,8664
33120,-1,-7,7,8668
33135,1,0,-3,8672
33150,1,-7,8,8676
33165,1,-7,10,8680
33180,1,-7,-3,8684
33195,1,0,-1,8688
33210,1,10,8,8691
33225,-1,-4,-2,8695
33240,-1,6,7,8699
33255,-1,2,-5,8703
33270,-1,-9,-2,8707
33285,1,-7,11,8711
33300,-1,8,-3,8715
33315,1,2,-11,8718
33330,-1,4,6,8722
33345,1,-5,6,8726
33360,1,7,-5,8730
33375,1,-8,1,8734
33390,1,-12,6,8738
33405,1,-10,6,8742
33420,1,-4,-1,8746
33435,-1,-3,1,8749
33450,1,9,4,8753
33465,-1,-7,-12,8757
33480,1,-7,12,8761
33495,-1,7,2,8765
33510,-1,8,11,8769
33525,1,-5,1,8773
33540,-1,8,12,8776
33555,-1,9,4,8780
33570,-1,-2,-2,8784
33585,1,2,-3,8788
33600,-1,10,12,8792
33615,1,-9,6,8796
33630,1,12,8,8800
33645,1,-5,2,8804
33660,1,-7,-7,8807
33675,-1,-4,-10,8811
33690,1,-10,-8,8815
33705,-1,7,-2,8819
33720,-1,-8,0,8823
33735,1,-6,12,8827
33750,-1,7,-7,8831
33765,1,-4,10,8834
33780,-1,2,-12,8838
33795,-1,9,-4,8842
33810,1,-3,-1,8846
33825,-1,3,-3,8850
33840,1,11,8,8854
33855,-1,11,0,8858
33870,-1,9,5,8862
33885,1,8,10,8865
33900,-1,-7,3,8869
33915,-1,1,7,8873
33930,1,-6,-3,8877
33945,-1,1,9,8881
33960,1,-7,3,8885
33975,1,-11,11,8889
33990,-1,-3,7,8892
34005,-1,-12,-8,8896
34020,-1,-11,-12,8900
34035,-1,-11,-8,8904
34050,-1,4,11,8908
34065,1,0,-4,8912
34080,-1,-3,6,8916
34095,-1,9,2,8920
34110,-1,9,-12,8923
34125,-1,5,12,8927
34140,1,-2,9,8931
34155,1,-2,11,8935
34170,-1,-5,-12,8939
34185,-1,-3,-8,8943
34200,1,12,6,8947
34215,1,-3,0,8951
34230,1,-1,5,8954
34245,1,10,6,8958
34260,1,-4,3,8962
34275,1,1,11,8966
34290,1,7,-2,8970
34305,-1,-5,6,8974
34320,1,-11,-3,8978
34335,-1,2,-1,8981
34350,1,2,0,8985
34365,1,1,-8,8989
34380,-1,-9,5,8993
34395,1,0,-1,8997
34410,1,0,-10,9001
34425,1,12,-12,9005
34440,1,-3,4,9009
34455,1,-8,-5,9012
34470,1,9,8,9016
34485,-1,11,-3,9020
34500,-1,7,1,9024
34515,1,-3,6,9028
34530,1,8,-3,9032
34545,-1,-6,0,9036
34560,-1,8,6,9039
34575,1,3,-7,9043
34590,1,-11,-5,9047
34605,-1,8,-7,9051
34620,-1,2,0,9055
34635,-1,10,-10,9059
34650,-1,2,-10,9063
34665,1,9,5,9067
34680,-1,-9,3,9070
34695,1,1,4,9074
34710,-1,-3,-7,9078
34725,1,-6,8,9082
34740,-1,2,2,9086
34755,-1,-10,-5,9090
34770,-1,5,8,9094
34785,-1,-3,-8,9097
34800,-1,4,4,9101
34815,1,4,3,9105
34830,1,-12,-8,9109
34845,-1,-7,1,9113
34860,-1,12,12,9117
34875,-1,4,1,9121
34890,-1,0,-9,9125
34905,1,-11,3,9128
34920,1,5,8,9132
34935,-1,10,-5,9136
34950,-1,-3,0,9140
34965,-1,10,12,9144
34980,-1,11,12,9148
34995,-1,4,-7,9152
35010,1,12,10,9155
35025,1,-12,4,9159
35040,-1,5,7,9163
35055,-1,8,-7,9167
35070,-1,2,5,9171
35085,-1,-8,8,9175
35100,1,5,-2,9179
35115,1,12,6,9183
35130,-1,-4,6,9186
35145,-1,7,6,9190
35160,1,4,1,9194
35175,-1,-11,-3,9198
35190,-1,9,10,9202
35205,-1,8,-7,9206
35220,-1,-5,4,9210
35235,1,-4,8,9214
35250,-1,-6,-12,9217
35265,1,8,11,9221
35280,1,1,0,9225
35295,-1,11,-10,9229
35310,1,3,5,9233
35325,-1,8,-1,9237
35340,-1,-5,2,9241
35355,-1,9,-5,9244
35370,-1,5,-11,9248
35385,1,-5,-7,9252
35400,1,9,-5,9256
35415,-1,-3,-6,9260
35430,1,2,0,9264
35445,1,9,-8,9268
35460,1,11,-10,9272
35475,1,-5,2,9275
35490,1,-8,7,9279
35505,-1,4,-7,9283
35520,-1,0,5,9287
35535,-1,-12,11,9291
35550,1,-8,-5,9295
35565,1,-3,-5,9299
35580,-1,-7,-4,9302
35595,-1,2,-12,9306
35610,1,-1,7,9310
35625,1,-12,-4,9314
35640,-1,3,-8,9318
35655,1,-6,-10,9322
35670,1,0,6,9326
35685,-1,12,2,9330
35700,-1,10,2,9333
35715,-1,1,-3,9337
35730,1,-2,0,9341
35745,1,8,2,9345
35760,-1,12,-2,9349
35775,1,-1,11,9353
35790,1,-8,-9,9357
35805,-1,-8,3,9360
35820,1,-6,10,9364
35835,1,2,3,9368
35850,1,0,8,9372
35865,-1,-5,0,9376
35880,-1,2,-11,9380
35895,-1,-7,-3,9384
35910,1,-3,-6,9388
35925,-1,11,-6,9391
35940,1,-12,-1,9395
35955,1,12,-6,9399
35970,1,-5,-1,9403
35985,-1,-1,-7,9407
